Customer_ID,Age,Gender,Annual_Income,Spending_Score,Region,Loyalty_Tier,Purchase_Frequency
CUST5920,51,Female,67764.0,48.0,South,Platinum,7.0
CUST5921,38,Male,53850.0,63.0,North,Silver,18.0
CUST5922,40,Male,40070.0,62.0,East,Platinum,7.0
CUST5923,49,Male,55985.0,58.0,East,Platinum,6.0
CUST5924,39,Male,75613.0,12.0,North,Platinum,20.0
CUST5925,29,Male,63750.0,51.0,North,Platinum,9.0
CUST5926,30,Male,58212.0,48.0,South,Silver,16.0
CUST5927,37,Female,60883.0,52.0,North,Silver,12.0
CUST5928,22,Female,71599.0,38.0,North,Platinum,9.0
CUST5929,33,Female,66134.0,30.0,West,Platinum,9.0
CUST5930,45,Female,58501.0,56.0,North,Silver,16.0
CUST5931,13,Female,66029.0,44.0,North,Gold,10.0
CUST5932,50,Female,33775.0,58.0,West,Platinum,20.0
CUST5933,46,Male,27466.0,39.0,South,Gold,7.0
CUST5934,30,Male,52356.0,71.0,South,Platinum,22.0
CUST5935,40,Male,51030.0,65.0,North,Silver,4.0
CUST5936,35,Female,41841.0,54.0,North,Platinum,16.0
CUST5937,47,Female,62387.0,46.0,East,Gold,9.0
CUST5938,44,Male,22057.0,62.0,West,Silver,7.0
CUST5939,20,Male,41978.0,55.0,East,Platinum,14.0
CUST5940,40,Male,42725.0,53.0,North,Platinum,18.0
CUST5941,32,Male,25455.0,65.0,East,Silver,14.0
CUST5942,35,Male,,,East,Platinum,
CUST5943,27,Female,29611.0,31.0,South,Silver,16.0
CUST5944,52,Female,41174.0,34.0,West,Platinum,18.0
CUST5945,45,Female,63619.0,38.0,South,Silver,23.0
CUST5946,27,Male,59690.0,27.0,South,Platinum,11.0
CUST5947,21,Female,33377.0,49.0,East,Silver,17.0
CUST5948,31,Male,60237.0,59.0,West,Silver,12.0
CUST5949,39,Female,54346.0,49.0,North,Platinum,14.0
CUST5950,37,Male,84995.0,41.0,West,Silver,18.0
CUST5951,47,Male,56059.0,66.0,South,Platinum,15.0
CUST5952,42,Female,47881.0,52.0,East,Platinum,11.0
CUST5953,44,Female,,,North,Platinum,
CUST5954,38,Female,38836.0,67.0,South,Silver,16.0
CUST5955,21,Female,37613.0,48.0,East,Platinum,18.0
CUST5956,33,Female,,,South,Silver,
CUST5957,45,Male,50269.0,43.0,East,Gold,23.0
CUST5958,34,Female,58478.0,79.0,West,Gold,15.0
CUST5959,40,Female,72713.0,35.0,South,Gold,9.0
CUST5960,31,Male,14623.0,57.0,West,Platinum,16.0
CUST5961,24,Female,69183.0,40.0,West,Silver,8.0
CUST5962,33,Male,50830.0,66.0,East,Platinum,24.0
CUST5963,38,Female,56525.0,42.0,North,Silver,12.0
CUST5964,28,Female,37573.0,54.0,West,Gold,19.0
CUST5965,32,Male,38673.0,40.0,South,Gold,16.0
CUST5966,25,Female,57332.0,64.0,South,Gold,16.0
CUST5967,46,Female,85768.0,40.0,East,Platinum,7.0
CUST5968,32,Female,65049.0,75.0,West,Platinum,11.0
CUST5969,49,Female,,,North,Silver,
CUST5970,50,Male,47119.0,29.0,North,Silver,13.0
CUST5971,34,Male,40996.0,64.0,South,Gold,15.0
CUST5972,24,Female,38287.0,41.0,East,Platinum,11.0
CUST5973,14,Female,42675.0,49.0,West,Platinum,17.0
CUST5974,20,Male,19208.0,45.0,South,Silver,14.0
CUST5975,21,Male,39126.0,30.0,East,Silver,18.0
CUST5976,48,Female,41594.0,48.0,North,Platinum,7.0
CUST5977,36,Male,47369.0,68.0,South,Platinum,18.0
CUST5978,38,Male,51976.0,65.0,East,Silver,23.0
CUST5979,12,Male,55436.0,53.0,North,Platinum,14.0
CUST5980,23,Male,49776.0,66.0,East,Platinum,21.0
CUST5981,43,Female,41278.0,34.0,South,Gold,14.0
CUST5982,37,Male,20549.0,45.0,West,Platinum,12.0
CUST5983,33,Female,41370.0,55.0,East,Platinum,16.0
CUST5984,40,Female,35413.0,48.0,West,Platinum,22.0
CUST5985,51,Male,56991.0,46.0,South,Silver,22.0
CUST5986,32,Female,63639.0,31.0,North,Gold,7.0
CUST5987,35,Female,64078.0,18.0,East,Silver,9.0
CUST5988,36,Male,61354.0,62.0,North,Gold,14.0
CUST5989,58,Male,47997.0,53.0,West,Gold,11.0
CUST5990,14,Male,42170.0,63.0,West,Platinum,16.0
CUST5991,41,Female,38793.0,43.0,North,Gold,14.0
CUST5992,33,Female,27387.0,39.0,South,Gold,12.0
CUST5993,40,Female,64877.0,50.0,West,Platinum,24.0
CUST5994,28,Female,47379.0,62.0,South,Platinum,18.0
CUST5995,34,Male,31304.0,46.0,North,Gold,18.0
CUST5996,42,Female,37602.0,62.0,South,Silver,10.0
CUST5997,66,Male,36995.0,34.0,West,Gold,14.0
CUST5998,43,Male,50645.0,47.0,North,Silver,14.0
CUST5999,26,Male,66012.0,48.0,South,Silver,15.0
CUST6000,30,Male,44780.0,68.0,South,Gold,12.0
CUST6001,30,Female,16211.0,53.0,East,Silver,19.0
CUST6002,17,Male,47162.0,76.0,West,Gold,21.0
CUST6003,31,Female,47657.0,29.0,East,Silver,18.0
CUST6004,42,Male,46626.0,51.0,South,Silver,14.0
CUST6005,22,Male,40588.0,52.0,West,Gold,12.0
CUST6006,45,Male,53261.0,59.0,North,Platinum,20.0
CUST6007,39,Female,50992.0,37.0,North,Platinum,16.0
CUST6008,27,Male,49627.0,75.0,North,Gold,17.0
CUST6009,33,Male,56189.0,50.0,South,Gold,16.0
CUST6010,50,Male,43552.0,33.0,South,Platinum,11.0
CUST6011,42,Male,42701.0,49.0,North,Platinum,22.0
CUST6012,35,Female,70701.0,45.0,East,Silver,27.0
CUST6013,32,Female,58390.0,91.0,East,Silver,12.0
CUST6014,35,Male,62404.0,65.0,West,Silver,14.0
CUST6015,29,Male,68391.0,50.0,West,Platinum,13.0
CUST6016,13,Female,57889.0,48.0,North,Gold,11.0
CUST6017,55,Female,63925.0,64.0,South,Silver,17.0
CUST6018,36,Female,26309.0,64.0,South,Gold,12.0
CUST6019,38,Male,53062.0,6.0,West,Platinum,10.0
CUST6020,34,Female,47259.0,59.0,North,Silver,17.0
CUST6021,27,Male,75165.0,50.0,West,Platinum,10.0
CUST6022,33,Female,63914.0,30.0,East,Gold,11.0
CUST6023,19,Female,40543.0,63.0,North,Silver,11.0
CUST6024,57,Male,55591.0,83.0,North,Gold,17.0
CUST6025,22,Female,52515.0,58.0,North,Gold,15.0
CUST6026,24,Male,,,East,Silver,
CUST6027,30,Female,34717.0,77.0,North,Silver,16.0
CUST6028,47,Male,55400.0,37.0,West,Platinum,10.0
CUST6029,35,Female,46577.0,22.0,East,Silver,22.0
CUST6030,22,Female,54236.0,59.0,South,Silver,4.0
CUST6031,47,Male,39134.0,46.0,West,Silver,16.0
CUST6032,42,Male,41224.0,29.0,West,Silver,18.0
CUST6033,40,Male,67607.0,48.0,West,Silver,8.0
CUST6034,42,Male,34226.0,60.0,East,Platinum,13.0
CUST6035,58,Female,35333.0,47.0,West,Gold,15.0
CUST6036,56,Female,49226.0,38.0,East,Platinum,14.0
CUST6037,28,Female,38421.0,46.0,North,Gold,17.0
CUST6038,51,Female,36724.0,49.0,South,Silver,15.0
CUST6039,38,Female,51576.0,21.0,North,Platinum,18.0
CUST6040,39,Female,27424.0,47.0,West,Gold,16.0
CUST6041,18,Male,34880.0,29.0,East,Gold,15.0
CUST6042,33,Female,80811.0,59.0,East,Silver,13.0
CUST6043,26,Female,56892.0,26.0,North,Silver,16.0
CUST6044,43,Male,38801.0,65.0,West,Gold,23.0
CUST6045,45,Female,56273.0,43.0,South,Platinum,14.0
CUST6046,14,Female,58509.0,41.0,East,Gold,8.0
CUST6047,34,Female,64916.0,54.0,East,Platinum,20.0
CUST6048,46,Male,48092.0,37.0,West,Platinum,25.0
CUST6049,33,Male,64647.0,54.0,East,Gold,17.0
CUST6050,42,Female,19423.0,39.0,West,Platinum,24.0
CUST6051,38,Male,34155.0,41.0,West,Gold,15.0
CUST6052,38,Female,52458.0,56.0,South,Gold,29.0
CUST6053,32,Female,54944.0,32.0,West,Silver,7.0
CUST6054,22,Female,36323.0,31.0,North,Gold,14.0
CUST6055,23,Male,53891.0,53.0,South,Gold,17.0
CUST6056,42,Female,40642.0,49.0,West,Silver,11.0
CUST6057,35,Female,45845.0,52.0,West,Silver,20.0
CUST6058,33,Female,65371.0,54.0,South,Platinum,17.0
CUST6059,30,Female,63634.0,50.0,East,Platinum,13.0
CUST6060,31,Female,35044.0,59.0,South,Silver,17.0
CUST6061,45,Male,34141.0,51.0,East,Silver,15.0
CUST6062,31,Female,43832.0,19.0,South,Silver,18.0
CUST6063,21,Male,49598.0,23.0,South,Gold,13.0
CUST6064,42,Female,40131.0,78.0,North,Gold,3.0
CUST6065,32,Male,65609.0,50.0,South,Gold,19.0
CUST6066,35,Female,55210.0,64.0,North,Silver,14.0
CUST6067,51,Female,56091.0,44.0,West,Platinum,11.0
CUST6068,34,Male,31001.0,49.0,East,Platinum,13.0
CUST6069,37,Male,67509.0,43.0,East,Gold,14.0
CUST6070,23,Female,7697.0,86.0,North,Gold,7.0
CUST6071,32,Male,62510.0,53.0,East,Silver,10.0
CUST6072,41,Male,64014.0,41.0,East,Silver,14.0
CUST6073,19,Female,43513.0,25.0,South,Platinum,14.0
CUST6074,37,Female,69093.0,79.0,North,Platinum,10.0
CUST6075,36,Female,49053.0,47.0,East,Silver,8.0
CUST6076,35,Female,50936.0,61.0,West,Platinum,10.0
CUST6077,45,Female,55092.0,62.0,North,Platinum,16.0
CUST6078,38,Male,97798.0,43.0,South,Gold,11.0
CUST6079,49,Female,70166.0,60.0,West,Silver,19.0
CUST6080,25,Male,60516.0,40.0,East,Silver,20.0
CUST6081,36,Female,36307.0,35.0,East,Silver,23.0
CUST6082,35,Female,52153.0,67.0,North,Gold,18.0
CUST6083,24,Male,37803.0,47.0,East,Silver,17.0
CUST6084,44,Female,62331.0,57.0,North,Platinum,21.0
CUST6085,58,Male,52107.0,56.0,East,Gold,8.0
CUST6086,34,Male,33132.0,59.0,West,Gold,18.0
CUST6087,40,Male,51216.0,26.0,South,Silver,19.0
CUST6088,35,Female,37258.0,41.0,West,Platinum,14.0
CUST6089,27,Female,52268.0,45.0,South,Silver,19.0
CUST6090,16,Female,37113.0,37.0,North,Platinum,13.0
CUST6091,27,Female,50412.0,56.0,East,Silver,15.0
CUST6092,21,Female,61257.0,67.0,West,Platinum,16.0
CUST6093,52,Female,49204.0,70.0,East,Platinum,16.0
CUST6094,33,Male,44136.0,44.0,North,Platinum,8.0
CUST6095,31,Female,53049.0,54.0,South,Gold,12.0
CUST6096,43,Female,60457.0,56.0,West,Silver,15.0
CUST6097,23,Female,33392.0,59.0,South,Silver,16.0
CUST6098,27,Female,53909.0,36.0,South,Silver,18.0
CUST6099,35,Male,69763.0,77.0,North,Gold,15.0
CUST6100,45,Male,58604.0,63.0,South,Platinum,20.0
CUST6101,40,Male,50866.0,64.0,North,Gold,13.0
CUST6102,37,Male,59596.0,68.0,South,Gold,19.0
CUST6103,35,Male,56787.0,58.0,South,Platinum,14.0
CUST6104,39,Female,61304.0,34.0,West,Silver,10.0
CUST6105,37,Male,19641.0,47.0,North,Gold,28.0
CUST6106,24,Male,26698.0,25.0,East,Platinum,17.0
CUST6107,35,Female,65072.0,56.0,East,Platinum,5.0
CUST6108,24,Female,27420.0,47.0,East,Silver,19.0
CUST6109,35,Male,56023.0,49.0,West,Platinum,15.0
CUST6110,30,Female,,,West,Platinum,
CUST6111,60,Female,35057.0,43.0,South,Platinum,17.0
CUST6112,10,Male,500000.0,110.0,South,Silver,
CUST6113,20,Female,53015.0,50.0,East,Silver,19.0
CUST6114,33,Male,81655.0,22.0,South,Platinum,11.0
CUST6115,40,Male,40627.0,46.0,South,Platinum,10.0
CUST6116,51,Female,71601.0,12.0,West,Silver,13.0
CUST6117,29,Male,55286.0,41.0,East,Silver,9.0
CUST6118,19,Male,40084.0,62.0,North,Silver,17.0
CUST6119,43,Female,61988.0,56.0,East,Gold,25.0
CUST6120,21,Female,58486.0,41.0,West,Silver,9.0
CUST6121,30,Female,50537.0,50.0,East,Platinum,21.0
CUST6122,32,Female,53994.0,33.0,North,Silver,12.0
CUST6123,34,Male,41045.0,49.0,South,Platinum,12.0
CUST6124,41,Female,37613.0,93.0,East,Platinum,9.0
CUST6125,28,Female,61391.0,77.0,West,Platinum,16.0
CUST6126,32,Male,46640.0,50.0,West,Silver,8.0
CUST6127,34,Male,48798.0,52.0,East,Silver,12.0
CUST6128,36,Male,54197.0,35.0,South,Silver,20.0
CUST6129,35,Male,53979.0,37.0,South,Silver,22.0
CUST6130,39,Female,28560.0,55.0,West,Silver,10.0
CUST6131,43,Female,69293.0,42.0,West,Gold,13.0
CUST6132,38,Male,51817.0,63.0,North,Silver,14.0
CUST6133,39,Male,46960.0,73.0,South,Gold,7.0
CUST6134,19,Male,56462.0,54.0,East,Platinum,12.0
CUST6135,35,Male,53548.0,51.0,West,Platinum,11.0
CUST6136,39,Female,61505.0,24.0,West,Platinum,17.0
CUST6137,42,Male,58069.0,61.0,West,Platinum,16.0
CUST6138,28,Female,,,West,Gold,
CUST6139,28,Male,70264.0,43.0,South,Gold,13.0
CUST6140,29,Female,63254.0,64.0,West,Platinum,21.0
CUST6141,40,Female,47592.0,65.0,South,Silver,14.0
CUST6142,45,Female,33156.0,43.0,North,Platinum,19.0
CUST6143,30,Female,75016.0,43.0,North,Platinum,17.0
CUST6144,44,Male,46434.0,39.0,East,Gold,15.0
CUST6145,36,Female,42903.0,32.0,West,Platinum,19.0
CUST6146,33,Male,23949.0,40.0,East,Gold,13.0
CUST6147,32,Female,55077.0,25.0,South,Gold,10.0
CUST6148,42,Female,52233.0,60.0,East,Platinum,14.0
CUST6149,38,Male,27273.0,55.0,East,Silver,22.0
CUST6150,57,Male,56799.0,58.0,West,Gold,16.0
CUST6151,26,Female,42527.0,35.0,South,Gold,12.0
CUST6152,40,Female,90354.0,32.0,South,Gold,10.0
CUST6153,29,Male,41459.0,50.0,West,Platinum,7.0
CUST6154,26,Female,43472.0,50.0,South,Platinum,10.0
CUST6155,34,Male,36878.0,47.0,North,Gold,16.0
CUST6156,36,Male,69168.0,45.0,West,Silver,13.0
CUST6157,64,Male,44408.0,75.0,West,Platinum,16.0
CUST6158,33,Female,39126.0,56.0,West,Silver,10.0
CUST6159,23,Female,60604.0,79.0,North,Silver,20.0
CUST6160,37,Male,29294.0,69.0,South,Platinum,18.0
CUST6161,14,Male,59376.0,75.0,North,Gold,12.0
CUST6162,34,Male,76720.0,33.0,North,Silver,7.0
CUST6163,35,Male,,,North,Gold,
CUST6164,42,Female,59568.0,43.0,East,Silver,5.0
CUST6165,44,Male,63050.0,25.0,South,Gold,8.0
CUST6166,29,Female,75645.0,72.0,South,Platinum,12.0
CUST6167,33,Male,68148.0,45.0,West,Silver,10.0
CUST6168,27,Female,56595.0,34.0,West,Silver,21.0
CUST6169,23,Female,63558.0,43.0,East,Silver,13.0
CUST6170,38,Female,36710.0,38.0,North,Gold,17.0
CUST6171,22,Female,61644.0,39.0,West,Silver,4.0
CUST6172,30,Female,34916.0,46.0,South,Silver,6.0
CUST6173,25,Male,44494.0,75.0,West,Gold,11.0
CUST6174,40,Male,3761.0,40.0,North,Gold,16.0
CUST6175,53,Female,56021.0,74.0,East,Platinum,8.0
CUST6176,21,Male,40341.0,62.0,North,Gold,16.0
CUST6177,16,Male,66667.0,55.0,West,Silver,21.0
CUST6178,33,Male,55852.0,61.0,East,Silver,11.0
CUST6179,35,Male,66861.0,50.0,East,Platinum,14.0
CUST6180,37,Male,33746.0,69.0,North,Platinum,13.0
CUST6181,30,Male,,,West,Silver,
CUST6182,32,Male,81587.0,25.0,North,Gold,16.0
CUST6183,38,Female,61462.0,54.0,West,Silver,15.0
CUST6184,45,Male,61855.0,61.0,West,Platinum,14.0
CUST6185,15,Male,52543.0,45.0,South,Silver,15.0
CUST6186,31,Male,42129.0,51.0,East,Silver,19.0
CUST6187,37,Female,61417.0,40.0,West,Silver,18.0
CUST6188,25,Female,27408.0,29.0,North,Platinum,6.0
CUST6189,52,Male,43733.0,26.0,North,Platinum,10.0
CUST6190,28,Female,23434.0,26.0,South,Platinum,17.0
CUST6191,34,Female,39445.0,60.0,South,Gold,27.0
CUST6192,40,Male,59630.0,12.0,South,Platinum,11.0
CUST6193,29,Female,57580.0,40.0,East,Gold,7.0
CUST6194,16,Male,50763.0,38.0,South,Gold,26.0
CUST6195,30,Female,52556.0,45.0,East,Platinum,21.0
CUST6196,45,Male,21712.0,22.0,South,Gold,21.0
CUST6197,31,Female,44411.0,56.0,East,Gold,15.0
CUST6198,26,Male,39779.0,30.0,West,Silver,14.0
CUST6199,44,Male,40114.0,66.0,South,Gold,14.0
CUST6200,31,Female,58993.0,40.0,East,Gold,18.0
CUST6201,29,Male,37092.0,48.0,West,Platinum,21.0
CUST6202,36,Male,40929.0,50.0,South,Silver,15.0
CUST6203,42,Female,18693.0,53.0,West,Gold,18.0
CUST6204,58,Male,45588.0,50.0,South,Gold,21.0
CUST6205,43,Male,33682.0,43.0,North,Gold,19.0
CUST6206,46,Female,51188.0,55.0,East,Platinum,17.0
CUST6207,29,Male,35733.0,56.0,North,Platinum,11.0
CUST6208,24,Female,51568.0,38.0,East,Silver,11.0
CUST6209,35,Male,47829.0,56.0,North,Gold,6.0
CUST6210,36,Female,75080.0,67.0,South,Silver,16.0
CUST6211,24,Female,57458.0,60.0,North,Platinum,15.0
CUST6212,33,Male,22405.0,63.0,South,Gold,21.0
CUST6213,38,Female,31026.0,52.0,East,Gold,17.0
CUST6214,38,Male,50828.0,35.0,South,Silver,13.0
CUST6215,40,Male,36052.0,37.0,North,Gold,12.0
CUST6216,37,Female,5474.0,54.0,West,Platinum,16.0
CUST6217,29,Male,70243.0,64.0,East,Silver,16.0
CUST6218,29,Male,60803.0,91.0,West,Silver,24.0
CUST6219,23,Female,57814.0,64.0,West,Gold,14.0
CUST6220,52,Male,40890.0,32.0,West,Platinum,17.0
CUST6221,35,Male,56415.0,38.0,West,Gold,23.0
CUST6222,32,Female,39434.0,84.0,West,Silver,14.0
CUST6223,25,Male,53072.0,46.0,North,Silver,13.0
CUST6224,90,Male,-1000.0,-10.0,South,Platinum,
CUST6225,24,Female,72744.0,35.0,South,Silver,13.0
CUST6226,30,Male,26446.0,73.0,West,Platinum,16.0
CUST6227,39,Male,68484.0,57.0,North,Gold,21.0
CUST6228,41,Female,50583.0,38.0,West,Platinum,8.0
CUST6229,44,Male,42657.0,35.0,West,Gold,10.0
CUST6230,53,Male,52505.0,54.0,East,Gold,5.0
CUST6231,40,Female,61000.0,50.0,North,Silver,24.0
CUST6232,24,Female,70501.0,62.0,West,Gold,15.0
CUST6233,32,Male,54697.0,58.0,South,Silver,12.0
CUST6234,38,Male,36639.0,46.0,East,Platinum,6.0
CUST6235,55,Female,50834.0,41.0,West,Platinum,14.0
CUST6236,21,Male,77251.0,47.0,West,Gold,12.0
CUST6237,47,Male,70215.0,41.0,West,Platinum,6.0
CUST6238,36,Male,63631.0,48.0,North,Gold,13.0
CUST6239,43,Female,61935.0,50.0,West,Platinum,21.0
CUST6240,33,Male,60491.0,36.0,South,Gold,13.0
CUST6241,26,Male,67381.0,59.0,East,Gold,20.0
CUST6242,42,Female,43150.0,44.0,North,Platinum,22.0
CUST6243,41,Female,29673.0,37.0,East,Platinum,13.0
CUST6244,44,Female,51035.0,44.0,South,Platinum,14.0
CUST6245,34,Male,37736.0,53.0,West,Platinum,17.0
CUST6246,29,Male,34174.0,51.0,North,Gold,20.0
CUST6247,19,Female,39195.0,56.0,West,Gold,22.0
CUST6248,43,Male,87279.0,63.0,North,Platinum,22.0
CUST6249,39,Male,52041.0,69.0,West,Platinum,11.0
CUST6250,25,Male,55428.0,54.0,South,Silver,22.0
CUST6251,29,Male,31664.0,33.0,South,Gold,17.0
CUST6252,30,Female,22343.0,45.0,West,Gold,12.0
CUST6253,20,Female,37714.0,34.0,South,Platinum,9.0
CUST6254,26,Male,71572.0,75.0,West,Silver,11.0
CUST6255,23,Female,55014.0,79.0,North,Platinum,16.0
CUST6256,30,Male,58978.0,59.0,South,Gold,12.0
CUST6257,27,Male,61078.0,62.0,North,Gold,16.0
CUST6258,18,Female,41129.0,53.0,West,Silver,9.0
CUST6259,55,Female,70819.0,55.0,North,Platinum,11.0
CUST6260,47,Male,40507.0,26.0,East,Silver,14.0
CUST6261,27,Male,,,West,Platinum,
CUST6262,37,Male,56634.0,36.0,South,Silver,8.0
CUST6263,39,Male,23164.0,54.0,South,Platinum,11.0
CUST6264,46,Female,38779.0,49.0,East,Platinum,6.0
CUST6265,26,Female,23225.0,79.0,West,Platinum,15.0
CUST6266,45,Male,67449.0,63.0,West,Gold,22.0
CUST6267,29,Male,49628.0,54.0,West,Platinum,11.0
CUST6268,21,Female,16574.0,45.0,West,Gold,10.0
CUST6269,42,Male,55636.0,75.0,North,Silver,19.0
CUST6270,47,Female,41942.0,49.0,West,Platinum,9.0
CUST6271,60,Male,27742.0,54.0,North,Gold,20.0
CUST6272,23,Female,75169.0,50.0,North,Silver,8.0
CUST6273,41,Male,51609.0,43.0,South,Platinum,13.0
CUST6274,30,Male,45598.0,50.0,West,Silver,13.0
CUST6275,42,Male,44008.0,20.0,North,Gold,18.0
CUST6276,20,Female,27300.0,26.0,West,Gold,24.0
CUST6277,22,Female,30431.0,55.0,East,Platinum,13.0
CUST6278,27,Male,69273.0,73.0,North,Gold,14.0
CUST6279,35,Male,42891.0,55.0,South,Gold,6.0
CUST6280,28,Male,50331.0,39.0,West,Silver,14.0
CUST6281,41,Male,19335.0,28.0,South,Platinum,20.0
CUST6282,45,Female,30228.0,61.0,North,Platinum,26.0
CUST6283,40,Female,,,North,Platinum,
CUST6284,51,Female,55665.0,59.0,South,Silver,18.0
CUST6285,39,Male,76300.0,55.0,West,Gold,20.0
CUST6286,22,Male,70144.0,57.0,North,Platinum,7.0
CUST6287,48,Female,46539.0,50.0,East,Platinum,22.0
CUST6288,28,Male,57094.0,55.0,South,Silver,10.0
CUST6289,44,Female,45250.0,48.0,North,Silver,16.0
CUST6290,50,Female,80822.0,40.0,West,Platinum,8.0
CUST6291,39,Female,67235.0,35.0,North,Platinum,13.0
CUST6292,20,Female,52545.0,14.0,West,Silver,6.0
CUST6293,25,Male,53005.0,47.0,West,Silver,16.0
CUST6294,48,Female,,,North,Silver,
CUST6295,33,Male,58693.0,60.0,East,Silver,15.0
CUST6296,35,Female,73379.0,53.0,West,Gold,7.0
CUST6297,42,Female,17095.0,38.0,South,Gold,13.0
CUST6298,41,Female,56918.0,64.0,West,Platinum,16.0
CUST6299,37,Female,42268.0,48.0,West,Gold,14.0
CUST6300,32,Male,76345.0,73.0,East,Silver,18.0
CUST6301,31,Male,73195.0,35.0,West,Platinum,25.0
CUST6302,10,Male,500000.0,-10.0,North,Silver,
CUST6303,40,Male,73034.0,37.0,East,Gold,14.0
CUST6304,32,Female,76746.0,27.0,West,Silver,11.0
CUST6305,45,Male,51116.0,35.0,North,Platinum,20.0
CUST6306,33,Male,87079.0,51.0,North,Gold,24.0
CUST6307,26,Female,49529.0,39.0,West,Platinum,14.0
CUST6308,27,Male,46782.0,-7.0,South,Gold,16.0
CUST6309,25,Male,62988.0,66.0,South,Silver,15.0
CUST6310,32,Male,44693.0,24.0,West,Platinum,11.0
CUST6311,47,Male,51280.0,58.0,West,Gold,18.0
CUST6312,26,Female,71141.0,50.0,North,Gold,14.0
CUST6313,36,Female,50288.0,81.0,West,Gold,16.0
CUST6314,28,Male,,,West,Gold,
CUST6315,32,Female,55509.0,42.0,North,Silver,13.0
CUST6316,19,Male,39555.0,39.0,West,Silver,15.0
CUST6317,32,Male,62979.0,72.0,West,Gold,11.0
CUST6318,33,Male,60442.0,27.0,West,Silver,9.0
CUST6319,40,Female,72071.0,52.0,North,Silver,15.0
CUST6320,37,Female,63612.0,48.0,West,Gold,16.0
CUST6321,23,Female,66353.0,44.0,South,Silver,19.0
CUST6322,45,Female,,,West,Platinum,
CUST6323,37,Female,62059.0,52.0,South,Platinum,9.0
CUST6324,36,Female,79526.0,56.0,West,Silver,23.0
CUST6325,34,Male,39670.0,52.0,North,Gold,15.0
CUST6326,29,Female,76996.0,56.0,South,Platinum,8.0
CUST6327,37,Male,41759.0,51.0,West,Silver,14.0
CUST6328,39,Male,,,West,Silver,
CUST6329,17,Female,54443.0,50.0,West,Gold,16.0
CUST6330,29,Male,60738.0,39.0,West,Gold,12.0
CUST6331,32,Male,63676.0,38.0,North,Silver,21.0
CUST6332,37,Male,35573.0,44.0,East,Gold,8.0
CUST6333,46,Female,56518.0,48.0,South,Platinum,21.0
CUST6334,27,Female,39716.0,50.0,West,Platinum,18.0
CUST6335,30,Male,27666.0,63.0,North,Silver,16.0
CUST6336,29,Female,36068.0,42.0,East,Silver,20.0
CUST6337,26,Male,38736.0,52.0,North,Gold,21.0
CUST6338,31,Female,57823.0,51.0,West,Platinum,15.0
CUST6339,42,Male,67283.0,40.0,East,Gold,23.0
CUST6340,24,Male,27901.0,51.0,South,Silver,18.0
CUST6341,39,Female,55279.0,65.0,South,Silver,12.0
CUST6342,17,Female,32349.0,52.0,North,Silver,8.0
CUST6343,29,Female,59436.0,53.0,South,Silver,20.0
CUST6344,31,Female,40659.0,39.0,South,Silver,14.0
CUST6345,51,Female,34230.0,79.0,East,Silver,6.0
CUST6346,32,Male,61994.0,40.0,South,Gold,16.0
CUST6347,12,Male,41196.0,24.0,East,Gold,13.0
CUST6348,15,Male,45260.0,62.0,East,Gold,11.0
CUST6349,35,Female,16700.0,48.0,East,Platinum,20.0
CUST6350,41,Female,64198.0,45.0,South,Gold,11.0
CUST6351,10,Male,500000.0,-10.0,North,Silver,
CUST6352,36,Male,50081.0,78.0,North,Gold,13.0
CUST6353,46,Male,27086.0,55.0,South,Gold,20.0
CUST6354,29,Male,68140.0,58.0,East,Platinum,9.0
CUST6355,43,Female,40006.0,52.0,South,Silver,11.0
CUST6356,18,Male,43199.0,54.0,West,Platinum,17.0
CUST6357,25,Female,84680.0,70.0,North,Platinum,17.0
CUST6358,16,Male,39445.0,46.0,East,Platinum,9.0
CUST6359,32,Female,61133.0,28.0,South,Gold,13.0
CUST6360,34,Female,58431.0,63.0,East,Silver,14.0
CUST6361,36,Female,55852.0,57.0,West,Silver,16.0
CUST6362,35,Female,54230.0,51.0,East,Platinum,13.0
CUST6363,25,Male,55645.0,57.0,West,Silver,22.0
CUST6364,33,Male,,,North,Silver,
CUST6365,20,Male,49221.0,50.0,East,Platinum,22.0
CUST6366,48,Female,72669.0,48.0,South,Gold,12.0
CUST6367,31,Male,30310.0,41.0,East,Platinum,6.0
CUST6368,30,Male,65321.0,67.0,East,Platinum,27.0
CUST6369,50,Male,62335.0,28.0,West,Gold,14.0
CUST6370,22,Female,60475.0,85.0,West,Gold,16.0
CUST6371,23,Female,66754.0,63.0,South,Gold,7.0
CUST6372,24,Female,48611.0,23.0,North,Gold,16.0
CUST6373,34,Male,21965.0,46.0,North,Platinum,19.0
CUST6374,39,Male,,,West,Gold,
CUST6375,42,Male,35132.0,55.0,South,Silver,14.0
CUST6376,60,Female,39022.0,35.0,East,Platinum,14.0
CUST6377,12,Male,31363.0,50.0,South,Platinum,8.0
CUST6378,41,Female,42839.0,48.0,South,Gold,23.0
CUST6379,29,Female,41050.0,38.0,South,Gold,1.0
CUST6380,29,Female,14336.0,36.0,North,Silver,4.0
CUST6381,28,Female,60503.0,63.0,East,Gold,15.0
CUST6382,25,Male,83304.0,24.0,South,Platinum,10.0
CUST6383,51,Male,59093.0,57.0,North,Gold,18.0
CUST6384,43,Female,46956.0,61.0,North,Silver,13.0
