"","Customer_ID","Age","Gender","Annual_Income","Spending_Score","Region","Loyalty_Tier","Purchase_Frequency","Income_Bracket","Spending_Category","Age_Group"
"4813","CUST5992",33,"Female",27387,39,"South","Gold",12,"Low","Low","Young Adult"
"4814","CUST5993",40,"Female",64877,50,"West","Platinum",24,"Medium","Low","Adult"
"4815","CUST5994",28,"Female",47379,62,"South","Platinum",18,"Medium","High","Young Adult"
"4816","CUST5995",34,"Male",31304,46,"North","Gold",18,"Medium","Low","Young Adult"
"4817","CUST5996",42,"Female",37602,62,"South","Silver",10,"Medium","High","Adult"
"4818","CUST5998",43,"Male",50645,47,"North","Silver",14,"Medium","Low","Adult"
"4819","CUST5999",26,"Male",66012,48,"South","Silver",15,"Medium","Low","Young Adult"
"4820","CUST6000",30,"Male",44780,68,"South","Gold",12,"Medium","High","Young Adult"
"4821","CUST6001",30,"Female",16211,53,"East","Silver",19,"Low","High","Young Adult"
"4822","CUST6002",17,"Male",47162,76,"West","Gold",21,"Medium","High","Teen"
"4823","CUST6003",31,"Female",47657,29,"East","Silver",18,"Medium","Low","Young Adult"
"4824","CUST6004",42,"Male",46626,51,"South","Silver",14,"Medium","High","Adult"
"4825","CUST6005",22,"Male",40588,52,"West","Gold",12,"Medium","High","Young Adult"
"4826","CUST6006",45,"Male",53261,59,"North","Platinum",20,"Medium","High","Adult"
"4827","CUST6007",39,"Female",50992,37,"North","Platinum",16,"Medium","Low","Young Adult"
"4828","CUST6008",27,"Male",49627,75,"North","Gold",17,"Medium","High","Young Adult"
"4829","CUST6009",33,"Male",56189,50,"South","Gold",16,"Medium","Low","Young Adult"
"4830","CUST6010",50,"Male",43552,33,"South","Platinum",11,"Medium","Low","Adult"
"4831","CUST6011",42,"Male",42701,49,"North","Platinum",22,"Medium","Low","Adult"
"4832","CUST6012",35,"Female",70701,45,"East","Silver",27,"High","Low","Young Adult"
"4833","CUST6014",35,"Male",62404,65,"West","Silver",14,"Medium","High","Young Adult"
"4834","CUST6015",29,"Male",68391,50,"West","Platinum",13,"Medium","Low","Young Adult"
"4835","CUST6016",13,"Female",57889,48,"North","Gold",11,"Medium","Low","Teen"
"4836","CUST6017",55,"Female",63925,64,"South","Silver",17,"Medium","High","Adult"
"4837","CUST6018",36,"Female",26309,64,"South","Gold",12,"Low","High","Young Adult"
"4838","CUST6020",34,"Female",47259,59,"North","Silver",17,"Medium","High","Young Adult"
"4839","CUST6021",27,"Male",75165,50,"West","Platinum",10,"High","Low","Young Adult"
"4840","CUST6022",33,"Female",63914,30,"East","Gold",11,"Medium","Low","Young Adult"
"4841","CUST6023",19,"Female",40543,63,"North","Silver",11,"Medium","High","Teen"
"4842","CUST6024",57,"Male",55591,83,"North","Gold",17,"Medium","High","Adult"
"4843","CUST6025",22,"Female",52515,58,"North","Gold",15,"Medium","High","Young Adult"
"4844","CUST6026",24,"Male",50006,50,"East","Silver",14,"Medium","Low","Young Adult"
"4845","CUST6027",30,"Female",34717,77,"North","Silver",16,"Medium","High","Young Adult"
"4846","CUST6028",47,"Male",55400,37,"West","Platinum",10,"Medium","Low","Adult"
"4847","CUST6029",35,"Female",46577,22,"East","Silver",22,"Medium","Low","Young Adult"
"4848","CUST6030",22,"Female",54236,59,"South","Silver",4,"Medium","High","Young Adult"
"4849","CUST6031",47,"Male",39134,46,"West","Silver",16,"Medium","Low","Adult"
"4850","CUST6032",42,"Male",41224,29,"West","Silver",18,"Medium","Low","Adult"
"4851","CUST6033",40,"Male",67607,48,"West","Silver",8,"Medium","Low","Adult"
"4852","CUST6034",42,"Male",34226,60,"East","Platinum",13,"Medium","High","Adult"
"4853","CUST6035",58,"Female",35333,47,"West","Gold",15,"Medium","Low","Adult"
"4854","CUST6036",56,"Female",49226,38,"East","Platinum",14,"Medium","Low","Adult"
"4855","CUST6037",28,"Female",38421,46,"North","Gold",17,"Medium","Low","Young Adult"
"4856","CUST6038",51,"Female",36724,49,"South","Silver",15,"Medium","Low","Adult"
"4857","CUST6039",38,"Female",51576,21,"North","Platinum",18,"Medium","Low","Young Adult"
"4858","CUST6040",39,"Female",27424,47,"West","Gold",16,"Low","Low","Young Adult"
"4859","CUST6041",18,"Male",34880,29,"East","Gold",15,"Medium","Low","Teen"
"4860","CUST6042",33,"Female",80811,59,"East","Silver",13,"High","High","Young Adult"
"4861","CUST6043",26,"Female",56892,26,"North","Silver",16,"Medium","Low","Young Adult"
"4862","CUST6044",43,"Male",38801,65,"West","Gold",23,"Medium","High","Adult"
"4863","CUST6045",45,"Female",56273,43,"South","Platinum",14,"Medium","Low","Adult"
"4864","CUST6046",14,"Female",58509,41,"East","Gold",8,"Medium","Low","Teen"
"4865","CUST6047",34,"Female",64916,54,"East","Platinum",20,"Medium","High","Young Adult"
"4866","CUST6048",46,"Male",48092,37,"West","Platinum",25,"Medium","Low","Adult"
"4867","CUST6049",33,"Male",64647,54,"East","Gold",17,"Medium","High","Young Adult"
"4868","CUST6050",42,"Female",19423,39,"West","Platinum",24,"Low","Low","Adult"
"4869","CUST6051",38,"Male",34155,41,"West","Gold",15,"Medium","Low","Young Adult"
"4870","CUST6052",38,"Female",52458,56,"South","Gold",29,"Medium","High","Young Adult"
"4871","CUST6053",32,"Female",54944,32,"West","Silver",7,"Medium","Low","Young Adult"
"4872","CUST6054",22,"Female",36323,31,"North","Gold",14,"Medium","Low","Young Adult"
"4873","CUST6055",23,"Male",53891,53,"South","Gold",17,"Medium","High","Young Adult"
"4874","CUST6056",42,"Female",40642,49,"West","Silver",11,"Medium","Low","Adult"
"4875","CUST6057",35,"Female",45845,52,"West","Silver",20,"Medium","High","Young Adult"
"4876","CUST6058",33,"Female",65371,54,"South","Platinum",17,"Medium","High","Young Adult"
"4877","CUST6059",30,"Female",63634,50,"East","Platinum",13,"Medium","Low","Young Adult"
"4878","CUST6060",31,"Female",35044,59,"South","Silver",17,"Medium","High","Young Adult"
"4879","CUST6061",45,"Male",34141,51,"East","Silver",15,"Medium","High","Adult"
"4880","CUST6062",31,"Female",43832,19,"South","Silver",18,"Medium","Low","Young Adult"
"4881","CUST6063",21,"Male",49598,23,"South","Gold",13,"Medium","Low","Young Adult"
"4882","CUST6064",42,"Female",40131,78,"North","Gold",3,"Medium","High","Adult"
"4883","CUST6065",32,"Male",65609,50,"South","Gold",19,"Medium","Low","Young Adult"
"4884","CUST6066",35,"Female",55210,64,"North","Silver",14,"Medium","High","Young Adult"
"4885","CUST6067",51,"Female",56091,44,"West","Platinum",11,"Medium","Low","Adult"
"4886","CUST6068",34,"Male",31001,49,"East","Platinum",13,"Medium","Low","Young Adult"
"4887","CUST6069",37,"Male",67509,43,"East","Gold",14,"Medium","Low","Young Adult"
"4888","CUST6071",32,"Male",62510,53,"East","Silver",10,"Medium","High","Young Adult"
"4889","CUST6072",41,"Male",64014,41,"East","Silver",14,"Medium","Low","Adult"
"4890","CUST6073",19,"Female",43513,25,"South","Platinum",14,"Medium","Low","Teen"
"4891","CUST6074",37,"Female",69093,79,"North","Platinum",10,"Medium","High","Young Adult"
"4892","CUST6075",36,"Female",49053,47,"East","Silver",8,"Medium","Low","Young Adult"
"4893","CUST6076",35,"Female",50936,61,"West","Platinum",10,"Medium","High","Young Adult"
"4894","CUST6077",45,"Female",55092,62,"North","Platinum",16,"Medium","High","Adult"
"4895","CUST6079",49,"Female",70166,60,"West","Silver",19,"High","High","Adult"
"4896","CUST6080",25,"Male",60516,40,"East","Silver",20,"Medium","Low","Young Adult"
"4897","CUST6081",36,"Female",36307,35,"East","Silver",23,"Medium","Low","Young Adult"
"4898","CUST6082",35,"Female",52153,67,"North","Gold",18,"Medium","High","Young Adult"
"4899","CUST6083",24,"Male",37803,47,"East","Silver",17,"Medium","Low","Young Adult"
"4900","CUST6084",44,"Female",62331,57,"North","Platinum",21,"Medium","High","Adult"
"4901","CUST6085",58,"Male",52107,56,"East","Gold",8,"Medium","High","Adult"
"4902","CUST6086",34,"Male",33132,59,"West","Gold",18,"Medium","High","Young Adult"
"4903","CUST6087",40,"Male",51216,26,"South","Silver",19,"Medium","Low","Adult"
"4904","CUST6088",35,"Female",37258,41,"West","Platinum",14,"Medium","Low","Young Adult"
"4905","CUST6089",27,"Female",52268,45,"South","Silver",19,"Medium","Low","Young Adult"
"4906","CUST6090",16,"Female",37113,37,"North","Platinum",13,"Medium","Low","Teen"
"4907","CUST6091",27,"Female",50412,56,"East","Silver",15,"Medium","High","Young Adult"
"4908","CUST6092",21,"Female",61257,67,"West","Platinum",16,"Medium","High","Young Adult"
"4909","CUST6093",52,"Female",49204,70,"East","Platinum",16,"Medium","High","Adult"
"4910","CUST6094",33,"Male",44136,44,"North","Platinum",8,"Medium","Low","Young Adult"
"4911","CUST6095",31,"Female",53049,54,"South","Gold",12,"Medium","High","Young Adult"
"4912","CUST6096",43,"Female",60457,56,"West","Silver",15,"Medium","High","Adult"
"4913","CUST6097",23,"Female",33392,59,"South","Silver",16,"Medium","High","Young Adult"
"4914","CUST6098",27,"Female",53909,36,"South","Silver",18,"Medium","Low","Young Adult"
"4915","CUST6099",35,"Male",69763,77,"North","Gold",15,"Medium","High","Young Adult"
"4916","CUST6100",45,"Male",58604,63,"South","Platinum",20,"Medium","High","Adult"
"4917","CUST6101",40,"Male",50866,64,"North","Gold",13,"Medium","High","Adult"
"4918","CUST6102",37,"Male",59596,68,"South","Gold",19,"Medium","High","Young Adult"
"4919","CUST6103",35,"Male",56787,58,"South","Platinum",14,"Medium","High","Young Adult"
"4920","CUST6104",39,"Female",61304,34,"West","Silver",10,"Medium","Low","Young Adult"
"4921","CUST6105",37,"Male",19641,47,"North","Gold",28,"Low","Low","Young Adult"
"4922","CUST6106",24,"Male",26698,25,"East","Platinum",17,"Low","Low","Young Adult"
"4923","CUST6107",35,"Female",65072,56,"East","Platinum",5,"Medium","High","Young Adult"
"4924","CUST6108",24,"Female",27420,47,"East","Silver",19,"Low","Low","Young Adult"
"4925","CUST6109",35,"Male",56023,49,"West","Platinum",15,"Medium","Low","Young Adult"
"4926","CUST6110",30,"Female",50006,50,"West","Platinum",14,"Medium","Low","Young Adult"
"4927","CUST6111",60,"Female",35057,43,"South","Platinum",17,"Medium","Low","Senior"
"4928","CUST6113",20,"Female",53015,50,"East","Silver",19,"Medium","Low","Young Adult"
"4929","CUST6114",33,"Male",81655,22,"South","Platinum",11,"High","Low","Young Adult"
"4930","CUST6115",40,"Male",40627,46,"South","Platinum",10,"Medium","Low","Adult"
"4931","CUST6116",51,"Female",71601,12,"West","Silver",13,"High","Low","Adult"
"4932","CUST6117",29,"Male",55286,41,"East","Silver",9,"Medium","Low","Young Adult"
"4933","CUST6118",19,"Male",40084,62,"North","Silver",17,"Medium","High","Teen"
"4934","CUST6119",43,"Female",61988,56,"East","Gold",25,"Medium","High","Adult"
"4935","CUST6120",21,"Female",58486,41,"West","Silver",9,"Medium","Low","Young Adult"
"4936","CUST6121",30,"Female",50537,50,"East","Platinum",21,"Medium","Low","Young Adult"
"4937","CUST6122",32,"Female",53994,33,"North","Silver",12,"Medium","Low","Young Adult"
"4938","CUST6123",34,"Male",41045,49,"South","Platinum",12,"Medium","Low","Young Adult"
"4939","CUST6125",28,"Female",61391,77,"West","Platinum",16,"Medium","High","Young Adult"
"4940","CUST6126",32,"Male",46640,50,"West","Silver",8,"Medium","Low","Young Adult"
"4941","CUST6127",34,"Male",48798,52,"East","Silver",12,"Medium","High","Young Adult"
"4942","CUST6128",36,"Male",54197,35,"South","Silver",20,"Medium","Low","Young Adult"
"4943","CUST6129",35,"Male",53979,37,"South","Silver",22,"Medium","Low","Young Adult"
"4944","CUST6130",39,"Female",28560,55,"West","Silver",10,"Low","High","Young Adult"
"4945","CUST6131",43,"Female",69293,42,"West","Gold",13,"Medium","Low","Adult"
"4946","CUST6132",38,"Male",51817,63,"North","Silver",14,"Medium","High","Young Adult"
"4947","CUST6133",39,"Male",46960,73,"South","Gold",7,"Medium","High","Young Adult"
"4948","CUST6134",19,"Male",56462,54,"East","Platinum",12,"Medium","High","Teen"
"4949","CUST6135",35,"Male",53548,51,"West","Platinum",11,"Medium","High","Young Adult"
"4950","CUST6136",39,"Female",61505,24,"West","Platinum",17,"Medium","Low","Young Adult"
"4951","CUST6137",42,"Male",58069,61,"West","Platinum",16,"Medium","High","Adult"
"4952","CUST6138",28,"Female",50006,50,"West","Gold",14,"Medium","Low","Young Adult"
"4953","CUST6139",28,"Male",70264,43,"South","Gold",13,"High","Low","Young Adult"
"4954","CUST6140",29,"Female",63254,64,"West","Platinum",21,"Medium","High","Young Adult"
"4955","CUST6141",40,"Female",47592,65,"South","Silver",14,"Medium","High","Adult"
"4956","CUST6142",45,"Female",33156,43,"North","Platinum",19,"Medium","Low","Adult"
"4957","CUST6143",30,"Female",75016,43,"North","Platinum",17,"High","Low","Young Adult"
"4958","CUST6144",44,"Male",46434,39,"East","Gold",15,"Medium","Low","Adult"
"4959","CUST6145",36,"Female",42903,32,"West","Platinum",19,"Medium","Low","Young Adult"
"4960","CUST6146",33,"Male",23949,40,"East","Gold",13,"Low","Low","Young Adult"
"4961","CUST6147",32,"Female",55077,25,"South","Gold",10,"Medium","Low","Young Adult"
"4962","CUST6148",42,"Female",52233,60,"East","Platinum",14,"Medium","High","Adult"
"4963","CUST6149",38,"Male",27273,55,"East","Silver",22,"Low","High","Young Adult"
"4964","CUST6150",57,"Male",56799,58,"West","Gold",16,"Medium","High","Adult"
"4965","CUST6151",26,"Female",42527,35,"South","Gold",12,"Medium","Low","Young Adult"
"4966","CUST6153",29,"Male",41459,50,"West","Platinum",7,"Medium","Low","Young Adult"
"4967","CUST6154",26,"Female",43472,50,"South","Platinum",10,"Medium","Low","Young Adult"
"4968","CUST6155",34,"Male",36878,47,"North","Gold",16,"Medium","Low","Young Adult"
"4969","CUST6156",36,"Male",69168,45,"West","Silver",13,"Medium","Low","Young Adult"
"4970","CUST6158",33,"Female",39126,56,"West","Silver",10,"Medium","High","Young Adult"
"4971","CUST6159",23,"Female",60604,79,"North","Silver",20,"Medium","High","Young Adult"
"4972","CUST6160",37,"Male",29294,69,"South","Platinum",18,"Low","High","Young Adult"
"4973","CUST6161",14,"Male",59376,75,"North","Gold",12,"Medium","High","Teen"
"4974","CUST6162",34,"Male",76720,33,"North","Silver",7,"High","Low","Young Adult"
"4975","CUST6163",35,"Male",50006,50,"North","Gold",14,"Medium","Low","Young Adult"
"4976","CUST6164",42,"Female",59568,43,"East","Silver",5,"Medium","Low","Adult"
"4977","CUST6165",44,"Male",63050,25,"South","Gold",8,"Medium","Low","Adult"
"4978","CUST6166",29,"Female",75645,72,"South","Platinum",12,"High","High","Young Adult"
"4979","CUST6167",33,"Male",68148,45,"West","Silver",10,"Medium","Low","Young Adult"
"4980","CUST6168",27,"Female",56595,34,"West","Silver",21,"Medium","Low","Young Adult"
"4981","CUST6169",23,"Female",63558,43,"East","Silver",13,"Medium","Low","Young Adult"
"4982","CUST6170",38,"Female",36710,38,"North","Gold",17,"Medium","Low","Young Adult"
"4983","CUST6171",22,"Female",61644,39,"West","Silver",4,"Medium","Low","Young Adult"
"4984","CUST6172",30,"Female",34916,46,"South","Silver",6,"Medium","Low","Young Adult"
"4985","CUST6173",25,"Male",44494,75,"West","Gold",11,"Medium","High","Young Adult"
"4986","CUST6175",53,"Female",56021,74,"East","Platinum",8,"Medium","High","Adult"
"4987","CUST6176",21,"Male",40341,62,"North","Gold",16,"Medium","High","Young Adult"
"4988","CUST6177",16,"Male",66667,55,"West","Silver",21,"Medium","High","Teen"
"4989","CUST6178",33,"Male",55852,61,"East","Silver",11,"Medium","High","Young Adult"
"4990","CUST6179",35,"Male",66861,50,"East","Platinum",14,"Medium","Low","Young Adult"
"4991","CUST6180",37,"Male",33746,69,"North","Platinum",13,"Medium","High","Young Adult"
"4992","CUST6181",30,"Male",50006,50,"West","Silver",14,"Medium","Low","Young Adult"
"4993","CUST6182",32,"Male",81587,25,"North","Gold",16,"High","Low","Young Adult"
"4994","CUST6183",38,"Female",61462,54,"West","Silver",15,"Medium","High","Young Adult"
"4995","CUST6184",45,"Male",61855,61,"West","Platinum",14,"Medium","High","Adult"
"4996","CUST6185",15,"Male",52543,45,"South","Silver",15,"Medium","Low","Teen"
"4997","CUST6186",31,"Male",42129,51,"East","Silver",19,"Medium","High","Young Adult"
"4998","CUST6187",37,"Female",61417,40,"West","Silver",18,"Medium","Low","Young Adult"
"4999","CUST6188",25,"Female",27408,29,"North","Platinum",6,"Low","Low","Young Adult"
"5000","CUST6189",52,"Male",43733,26,"North","Platinum",10,"Medium","Low","Adult"
"5001","CUST6190",28,"Female",23434,26,"South","Platinum",17,"Low","Low","Young Adult"
"5002","CUST6191",34,"Female",39445,60,"South","Gold",27,"Medium","High","Young Adult"
"5003","CUST6192",40,"Male",59630,12,"South","Platinum",11,"Medium","Low","Adult"
"5004","CUST6193",29,"Female",57580,40,"East","Gold",7,"Medium","Low","Young Adult"
"5005","CUST6194",16,"Male",50763,38,"South","Gold",26,"Medium","Low","Teen"
"5006","CUST6195",30,"Female",52556,45,"East","Platinum",21,"Medium","Low","Young Adult"
"5007","CUST6196",45,"Male",21712,22,"South","Gold",21,"Low","Low","Adult"
"5008","CUST6197",31,"Female",44411,56,"East","Gold",15,"Medium","High","Young Adult"
"5009","CUST6198",26,"Male",39779,30,"West","Silver",14,"Medium","Low","Young Adult"
"5010","CUST6199",44,"Male",40114,66,"South","Gold",14,"Medium","High","Adult"
"5011","CUST6200",31,"Female",58993,40,"East","Gold",18,"Medium","Low","Young Adult"
"5012","CUST6201",29,"Male",37092,48,"West","Platinum",21,"Medium","Low","Young Adult"
"5013","CUST6202",36,"Male",40929,50,"South","Silver",15,"Medium","Low","Young Adult"
"5014","CUST6203",42,"Female",18693,53,"West","Gold",18,"Low","High","Adult"
"5015","CUST6204",58,"Male",45588,50,"South","Gold",21,"Medium","Low","Adult"
"5016","CUST6205",43,"Male",33682,43,"North","Gold",19,"Medium","Low","Adult"
"5017","CUST6206",46,"Female",51188,55,"East","Platinum",17,"Medium","High","Adult"
"5018","CUST6207",29,"Male",35733,56,"North","Platinum",11,"Medium","High","Young Adult"
"5019","CUST6208",24,"Female",51568,38,"East","Silver",11,"Medium","Low","Young Adult"
"5020","CUST6209",35,"Male",47829,56,"North","Gold",6,"Medium","High","Young Adult"
"5021","CUST6210",36,"Female",75080,67,"South","Silver",16,"High","High","Young Adult"
"5022","CUST6211",24,"Female",57458,60,"North","Platinum",15,"Medium","High","Young Adult"
"5023","CUST6212",33,"Male",22405,63,"South","Gold",21,"Low","High","Young Adult"
"5024","CUST6213",38,"Female",31026,52,"East","Gold",17,"Medium","High","Young Adult"
"5025","CUST6214",38,"Male",50828,35,"South","Silver",13,"Medium","Low","Young Adult"
"5026","CUST6215",40,"Male",36052,37,"North","Gold",12,"Medium","Low","Adult"
"5027","CUST6217",29,"Male",70243,64,"East","Silver",16,"High","High","Young Adult"
"5028","CUST6219",23,"Female",57814,64,"West","Gold",14,"Medium","High","Young Adult"
"5029","CUST6220",52,"Male",40890,32,"West","Platinum",17,"Medium","Low","Adult"
"5030","CUST6221",35,"Male",56415,38,"West","Gold",23,"Medium","Low","Young Adult"
"5031","CUST6222",32,"Female",39434,84,"West","Silver",14,"Medium","High","Young Adult"
"5032","CUST6223",25,"Male",53072,46,"North","Silver",13,"Medium","Low","Young Adult"
"5033","CUST6225",24,"Female",72744,35,"South","Silver",13,"High","Low","Young Adult"
"5034","CUST6226",30,"Male",26446,73,"West","Platinum",16,"Low","High","Young Adult"
"5035","CUST6227",39,"Male",68484,57,"North","Gold",21,"Medium","High","Young Adult"
"5036","CUST6228",41,"Female",50583,38,"West","Platinum",8,"Medium","Low","Adult"
"5037","CUST6229",44,"Male",42657,35,"West","Gold",10,"Medium","Low","Adult"
"5038","CUST6230",53,"Male",52505,54,"East","Gold",5,"Medium","High","Adult"
"5039","CUST6231",40,"Female",61000,50,"North","Silver",24,"Medium","Low","Adult"
"5040","CUST6232",24,"Female",70501,62,"West","Gold",15,"High","High","Young Adult"
"5041","CUST6233",32,"Male",54697,58,"South","Silver",12,"Medium","High","Young Adult"
"5042","CUST6234",38,"Male",36639,46,"East","Platinum",6,"Medium","Low","Young Adult"
"5043","CUST6235",55,"Female",50834,41,"West","Platinum",14,"Medium","Low","Adult"
"5044","CUST6236",21,"Male",77251,47,"West","Gold",12,"High","Low","Young Adult"
"5045","CUST6237",47,"Male",70215,41,"West","Platinum",6,"High","Low","Adult"
"5046","CUST6238",36,"Male",63631,48,"North","Gold",13,"Medium","Low","Young Adult"
"5047","CUST6239",43,"Female",61935,50,"West","Platinum",21,"Medium","Low","Adult"
"5048","CUST6240",33,"Male",60491,36,"South","Gold",13,"Medium","Low","Young Adult"
"5049","CUST6241",26,"Male",67381,59,"East","Gold",20,"Medium","High","Young Adult"
"5050","CUST6242",42,"Female",43150,44,"North","Platinum",22,"Medium","Low","Adult"
"5051","CUST6243",41,"Female",29673,37,"East","Platinum",13,"Low","Low","Adult"
"5052","CUST6244",44,"Female",51035,44,"South","Platinum",14,"Medium","Low","Adult"
"5053","CUST6245",34,"Male",37736,53,"West","Platinum",17,"Medium","High","Young Adult"
"5054","CUST6246",29,"Male",34174,51,"North","Gold",20,"Medium","High","Young Adult"
"5055","CUST6247",19,"Female",39195,56,"West","Gold",22,"Medium","High","Teen"
"5056","CUST6248",43,"Male",87279,63,"North","Platinum",22,"High","High","Adult"
"5057","CUST6249",39,"Male",52041,69,"West","Platinum",11,"Medium","High","Young Adult"
"5058","CUST6250",25,"Male",55428,54,"South","Silver",22,"Medium","High","Young Adult"
"5059","CUST6251",29,"Male",31664,33,"South","Gold",17,"Medium","Low","Young Adult"
"5060","CUST6252",30,"Female",22343,45,"West","Gold",12,"Low","Low","Young Adult"
"5061","CUST6253",20,"Female",37714,34,"South","Platinum",9,"Medium","Low","Young Adult"
"5062","CUST6254",26,"Male",71572,75,"West","Silver",11,"High","High","Young Adult"
"5063","CUST6255",23,"Female",55014,79,"North","Platinum",16,"Medium","High","Young Adult"
"5064","CUST6256",30,"Male",58978,59,"South","Gold",12,"Medium","High","Young Adult"
"5065","CUST6257",27,"Male",61078,62,"North","Gold",16,"Medium","High","Young Adult"
"5066","CUST6258",18,"Female",41129,53,"West","Silver",9,"Medium","High","Teen"
"5067","CUST6259",55,"Female",70819,55,"North","Platinum",11,"High","High","Adult"
"5068","CUST6260",47,"Male",40507,26,"East","Silver",14,"Medium","Low","Adult"
"5069","CUST6261",27,"Male",50006,50,"West","Platinum",14,"Medium","Low","Young Adult"
"5070","CUST6262",37,"Male",56634,36,"South","Silver",8,"Medium","Low","Young Adult"
"5071","CUST6263",39,"Male",23164,54,"South","Platinum",11,"Low","High","Young Adult"
"5072","CUST6264",46,"Female",38779,49,"East","Platinum",6,"Medium","Low","Adult"
"5073","CUST6265",26,"Female",23225,79,"West","Platinum",15,"Low","High","Young Adult"
"5074","CUST6266",45,"Male",67449,63,"West","Gold",22,"Medium","High","Adult"
"5075","CUST6267",29,"Male",49628,54,"West","Platinum",11,"Medium","High","Young Adult"
"5076","CUST6268",21,"Female",16574,45,"West","Gold",10,"Low","Low","Young Adult"
"5077","CUST6269",42,"Male",55636,75,"North","Silver",19,"Medium","High","Adult"
"5078","CUST6270",47,"Female",41942,49,"West","Platinum",9,"Medium","Low","Adult"
"5079","CUST6271",60,"Male",27742,54,"North","Gold",20,"Low","High","Senior"
"5080","CUST6272",23,"Female",75169,50,"North","Silver",8,"High","Low","Young Adult"
"5081","CUST6273",41,"Male",51609,43,"South","Platinum",13,"Medium","Low","Adult"
"5082","CUST6274",30,"Male",45598,50,"West","Silver",13,"Medium","Low","Young Adult"
"5083","CUST6275",42,"Male",44008,20,"North","Gold",18,"Medium","Low","Adult"
"5084","CUST6276",20,"Female",27300,26,"West","Gold",24,"Low","Low","Young Adult"
"5085","CUST6277",22,"Female",30431,55,"East","Platinum",13,"Medium","High","Young Adult"
"5086","CUST6278",27,"Male",69273,73,"North","Gold",14,"Medium","High","Young Adult"
"5087","CUST6279",35,"Male",42891,55,"South","Gold",6,"Medium","High","Young Adult"
"5088","CUST6280",28,"Male",50331,39,"West","Silver",14,"Medium","Low","Young Adult"
"5089","CUST6281",41,"Male",19335,28,"South","Platinum",20,"Low","Low","Adult"
"5090","CUST6282",45,"Female",30228,61,"North","Platinum",26,"Medium","High","Adult"
"5091","CUST6283",40,"Female",50006,50,"North","Platinum",14,"Medium","Low","Adult"
"5092","CUST6284",51,"Female",55665,59,"South","Silver",18,"Medium","High","Adult"
"5093","CUST6285",39,"Male",76300,55,"West","Gold",20,"High","High","Young Adult"
"5094","CUST6286",22,"Male",70144,57,"North","Platinum",7,"High","High","Young Adult"
"5095","CUST6287",48,"Female",46539,50,"East","Platinum",22,"Medium","Low","Adult"
"5096","CUST6288",28,"Male",57094,55,"South","Silver",10,"Medium","High","Young Adult"
"5097","CUST6289",44,"Female",45250,48,"North","Silver",16,"Medium","Low","Adult"
"5098","CUST6290",50,"Female",80822,40,"West","Platinum",8,"High","Low","Adult"
"5099","CUST6291",39,"Female",67235,35,"North","Platinum",13,"Medium","Low","Young Adult"
"5100","CUST6292",20,"Female",52545,14,"West","Silver",6,"Medium","Low","Young Adult"
"5101","CUST6293",25,"Male",53005,47,"West","Silver",16,"Medium","Low","Young Adult"
"5102","CUST6294",48,"Female",50006,50,"North","Silver",14,"Medium","Low","Adult"
"5103","CUST6295",33,"Male",58693,60,"East","Silver",15,"Medium","High","Young Adult"
"5104","CUST6296",35,"Female",73379,53,"West","Gold",7,"High","High","Young Adult"
"5105","CUST6297",42,"Female",17095,38,"South","Gold",13,"Low","Low","Adult"
"5106","CUST6298",41,"Female",56918,64,"West","Platinum",16,"Medium","High","Adult"
"5107","CUST6299",37,"Female",42268,48,"West","Gold",14,"Medium","Low","Young Adult"
"5108","CUST6300",32,"Male",76345,73,"East","Silver",18,"High","High","Young Adult"
"5109","CUST6301",31,"Male",73195,35,"West","Platinum",25,"High","Low","Young Adult"
"5110","CUST6303",40,"Male",73034,37,"East","Gold",14,"High","Low","Adult"
"5111","CUST6304",32,"Female",76746,27,"West","Silver",11,"High","Low","Young Adult"
"5112","CUST6305",45,"Male",51116,35,"North","Platinum",20,"Medium","Low","Adult"
"5113","CUST6306",33,"Male",87079,51,"North","Gold",24,"High","High","Young Adult"
"5114","CUST6307",26,"Female",49529,39,"West","Platinum",14,"Medium","Low","Young Adult"
"5115","CUST6309",25,"Male",62988,66,"South","Silver",15,"Medium","High","Young Adult"
"5116","CUST6310",32,"Male",44693,24,"West","Platinum",11,"Medium","Low","Young Adult"
"5117","CUST6311",47,"Male",51280,58,"West","Gold",18,"Medium","High","Adult"
"5118","CUST6312",26,"Female",71141,50,"North","Gold",14,"High","Low","Young Adult"
"5119","CUST6313",36,"Female",50288,81,"West","Gold",16,"Medium","High","Young Adult"
"5120","CUST6314",28,"Male",50006,50,"West","Gold",14,"Medium","Low","Young Adult"
"5121","CUST6315",32,"Female",55509,42,"North","Silver",13,"Medium","Low","Young Adult"
"5122","CUST6316",19,"Male",39555,39,"West","Silver",15,"Medium","Low","Teen"
"5123","CUST6317",32,"Male",62979,72,"West","Gold",11,"Medium","High","Young Adult"
"5124","CUST6318",33,"Male",60442,27,"West","Silver",9,"Medium","Low","Young Adult"
"5125","CUST6319",40,"Female",72071,52,"North","Silver",15,"High","High","Adult"
"5126","CUST6320",37,"Female",63612,48,"West","Gold",16,"Medium","Low","Young Adult"
"5127","CUST6321",23,"Female",66353,44,"South","Silver",19,"Medium","Low","Young Adult"
"5128","CUST6322",45,"Female",50006,50,"West","Platinum",14,"Medium","Low","Adult"
"5129","CUST6323",37,"Female",62059,52,"South","Platinum",9,"Medium","High","Young Adult"
